"Post Title",sell_number,car_number,color,fuel,image,km,price,title,trans,year,auction_name,vin,score
"기아 K3 (12년~15년) 럭셔리",3553,43주4359,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508290061/AT17564425458940o_M.jpg,72742,490,"기아 K3 (12년~15년) 럭셔리",검정,2015,"오토허브 경매장",,BC
"현대 그랜저 하이브리드 (GN7) 가솔린+전기 1600cc 캘리그래피",3554,221하8319,오토,렌터카,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202509/IP202509010237/AT1756714502307fz_M.jpg,14951,3860,"현대 그랜저 하이브리드 (GN7) 가솔린+전기 1600cc 캘리그래피",검정,2024,"오토허브 경매장",,AA
"현대 스타리아(21년~현재) 디젤 2WD 투어러 9인승(모던)",3555,254마7590,오토,렌터카,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202509/IP202509010254/AT1756720579545u8_M.jpg,117502,2080,"현대 스타리아(21년~현재) 디젤 2WD 투어러 9인승(모던)",검정,2022,"오토허브 경매장",,BC
"현대 포터2 1톤 카고(화물)트럭 CRDi 슈퍼캡 초장축 슈퍼",3514,823주6297,오토,영업용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508290109/AT17564472844158j_M.jpg,330156,300,"현대 포터2 1톤 카고(화물)트럭 CRDi 슈퍼캡 초장축 슈퍼",흰색,2015,"오토허브 경매장",,AC
"BMW NEW 3시리즈 320d 세단 M 스포츠 E90 (05년~11년)",3515,50도8135,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202509/IP202509010263/AT175672287880550_M.jpg,235739,205,"BMW NEW 3시리즈 320d 세단 M 스포츠 E90 (05년~11년)",흰색,2011,"오토허브 경매장",,AB
"폭스바겐 뉴 CC 2.0 TDI 블루모션 4모션",3516,12너1880,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202509/IP202509010271/AT17567216735171o_M.jpg,115988,470,"폭스바겐 뉴 CC 2.0 TDI 블루모션 4모션",기타,2014,"오토허브 경매장",,BC
"현대 LF 쏘나타 (14년~현재) LPI 택시 스타일",3517,176노8484,오토,영업용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202509/IP202509010001/AT17566885713746y_M.jpg,384013,190,"현대 LF 쏘나타 (14년~현재) LPI 택시 스타일",기타,2017,"오토허브 경매장",,CC
"BMW NEW 6시리즈 640d xDrive 그란쿠페 F06 (13년~현재)",3518,199누3553,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508280239/AT175636824877413_M.jpg,236234,690,"BMW NEW 6시리즈 640d xDrive 그란쿠페 F06 (13년~현재)",흰색,2014,"오토허브 경매장",,BB
"현대 올 뉴 투싼 (15년~20년) 가솔린 1.6 터보 2WD 스마트",3519,180거9081,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508280248/AT1756426572006l0_M.jpg,31065,1800,"현대 올 뉴 투싼 (15년~20년) 가솔린 1.6 터보 2WD 스마트",기타,2020,"오토허브 경매장",,BA
"현대 더 뉴 그랜져 IG 가솔린2500cc 삼성임원전용",3520,160두8031,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202509/IP202509010034/AT1756694193485r9_M.jpg,130561,1870,"현대 더 뉴 그랜져 IG 가솔린2500cc 삼성임원전용",검정,2020,"오토허브 경매장",,AB
"기아 K8(21년~현재) 하이브리드 노블레스",3521,192가4156,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508290211/AT175668887192767_M.jpg,8001,3130,"기아 K8(21년~현재) 하이브리드 노블레스",검정,2024,"오토허브 경매장",,BB
"아우디 A6 (C8)(19년~현재) 45 TFSI 콰트로 프리미엄",3522,207부8572,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202509/IP202509010133/AT175670763392420_M.jpg,98054,3250,"아우디 A6 (C8)(19년~현재) 45 TFSI 콰트로 프리미엄",기타,2021,"오토허브 경매장",,BB
"현대 그랜져 HG (11년~16년) HG300 프리미엄",3523,33고0772,오토,렌터카,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508290203/AT17567070084219a_M.jpg,133849,360,"현대 그랜져 HG (11년~16년) HG300 프리미엄",검정,2014,"오토허브 경매장",,CC
"아우디 NEW A6 40 TDI 콰트로 스포츠 C7 (14년~현재)",3524,58러0126,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508290209/AT17567002757853r_M.jpg,167360,990,"아우디 NEW A6 40 TDI 콰트로 스포츠 C7 (14년~현재)",검정,2016,"오토허브 경매장",,CB
"현대 그랜드 스타렉스 (07년~현재) 어린이 보호차 럭셔리 12인승",3525,78라8448,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202509/IP202509010077/AT175670779672314_M.jpg,156971,460,"현대 그랜드 스타렉스 (07년~현재) 어린이 보호차 럭셔리 12인승",기타,2014,"오토허브 경매장",,BD
"기아 모하비 더 마스터(19년~현재) 디젤 3.0 4WD 5인승 플래티넘",3526,348소7331,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202509/IP202509010030/AT1756693265034mw_M.jpg,129501,2430,"기아 모하비 더 마스터(19년~현재) 디젤 3.0 4WD 5인승 플래티넘",흰색,2020,"오토허브 경매장",,AB
"현대 그랜저 (GN7)(22년~현재) 가솔린 2WD 3.5 가솔린 2WD 캘리그래피",3527,193호8185,오토,렌터카,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202509/IP202509010178/AT175670875925801_M.jpg,38119,3360,"현대 그랜저 (GN7)(22년~현재) 가솔린 2WD 3.5 가솔린 2WD 캘리그래피",흰색,2023,"오토허브 경매장",,AB
"랜드로버 레인지로버 벨라 2.0 P250 SE R다이나믹",3528,271우2374,오토,렌터카,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202509/IP202509010227/AT1756713262034e6_M.jpg,40355,5850,"랜드로버 레인지로버 벨라 2.0 P250 SE R다이나믹",기타,2021,"오토허브 경매장",,AB
"현대 그랜드 스타렉스 (07년~현재) 2WD 3인승 밴 스마트",3529,83누8561,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202509/IP202509010065/AT17567078962380z_M.jpg,271834,200,"현대 그랜드 스타렉스 (07년~현재) 2WD 3인승 밴 스마트",기타,2017,"오토허브 경매장",,CD
"기아 봉고3 1.2톤 카고(화물)트럭 킹캡",3530,81저7167,수동,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202509/IP202509010268/AT175677195128968_M.jpg,220096,660,"기아 봉고3 1.2톤 카고(화물)트럭 킹캡",흰색,2016,"오토허브 경매장",,CC
"쌍용 코란도 투리스모 (13년~현재) 아웃도어 에디션 9인승 4WD 9인승",3531,24라0862,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202509/IP202509010167/AT175672563625351_M.jpg,205425,300,"쌍용 코란도 투리스모 (13년~현재) 아웃도어 에디션 9인승 4WD 9인승",흰색,2016,"오토허브 경매장",,BD
"기아 K5 3세대(19년~현재 가솔린 1.6 터보 프레스티지",3532,197호3243,오토,렌터카,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202509/IP202509010192/AT175670970705100_M.jpg,46222,1660,"기아 K5 3세대(19년~현재 가솔린 1.6 터보 프레스티지",검정,2023,"오토허브 경매장",,BB
"벤츠 S-클래스 W223(21년~현재) S500L 4MATIC",3533,194조8408,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202509/IP202509010200/AT175671513730577_M.jpg,30408,13700,"벤츠 S-클래스 W223(21년~현재) S500L 4MATIC",검정,2022,"오토허브 경매장",,AB
"쉐보레(한국GM) 뉴 다마스 (08년~현재) 5인승 코치 리빅",3534,79보4462,수동,렌터카,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202509/IP202509010242/AT1756773681762n5_M.jpg,105521,300,"쉐보레(한국GM) 뉴 다마스 (08년~현재) 5인승 코치 리빅",흰색,2017,"오토허브 경매장",,CB
"제네시스 G80 (RG3)(20년~현재) 가솔린 2WD 2.5 터보",3492,143하3178,오토,렌터카,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202509/IP202509010173/AT1756708221826g5_M.jpg,71439,3050,"제네시스 G80 (RG3)(20년~현재) 가솔린 2WD 2.5 터보",기타,2023,"오토허브 경매장",,BB
"현대 투싼(NX4)(20년~23년) 가솔린1.6 2WD 인스퍼레이션",3493,153주8228,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508280266/AT175643051532741_M.jpg,99923,2350,"현대 투싼(NX4)(20년~23년) 가솔린1.6 2WD 인스퍼레이션",기타,2023,"오토허브 경매장",,CB
"BMW NEW 5시리즈 520d xDrive 520d xDrive M 에어로 다이나믹",3494,09두0729,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508290157/AT1756685908156uy_M.jpg,297007,800,"BMW NEW 5시리즈 520d xDrive 520d xDrive M 에어로 다이나믹",기타,2016,"오토허브 경매장",,BB
"현대 아이오닉5(21년~현재) 전기 롱레인지 프레스티지",3495,49서4503,오토,영업용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508280293/AT175644321627684_M.jpg,153297,2200,"현대 아이오닉5(21년~현재) 전기 롱레인지 프레스티지",흰색,2022,"오토허브 경매장",,AC
"기아 올 뉴 쏘렌토 (14년~17년) 디젤 2.2 4WD 노블레스 스페셜",3496,65가0958,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508290166/AT1756685878332s4_M.jpg,183223,1010,"기아 올 뉴 쏘렌토 (14년~17년) 디젤 2.2 4WD 노블레스 스페셜",기타,2016,"오토허브 경매장",,AC
"르노삼성 SM7 노바 (14년~현재) 2.0 LPLi LPe 장애인",3497,54마7342,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202509/IP202509010226/AT175671509259714_M.jpg,238261,310,"르노삼성 SM7 노바 (14년~현재) 2.0 LPLi LPe 장애인",흰색,2017,"오토허브 경매장",,BB
